age,major,gpa,application_order,study_time_week,daytime/evening_classes,attendance,extracurriculars,previous_qualification,displaced,entertainment_hours,work,average_sleep,mental_health
15,,1.1307853592581485,,15.497168043639116,,21,0,,,,,,
16,,0.7411030550092116,,2.5941251598005377,,22,0,,,,,,
15,,2.8934002946535644,,9.07507520500707,,6,0,,,,,,
15,,1.3763806884640657,,10.138602321543887,,15,1,,,,,,
16,,1.935602560783459,,13.747798253714292,,8,0,,,,,,
15,,1.0583113523259429,,12.665669646659907,,26,0,,,,,,
18,,1.230428755834961,,16.214413458903497,,23,0,,,,,,
15,,0.1470688699977313,,0.895028678524763,,28,1,,,,,,
16,,1.1696905137872946,,5.928814495587944,,16,0,,,,,,
18,,1.016215042238629,,5.6026823755075945,,19,0,,,,,,
16,,2.5210277348652257,,2.9203381118421645,,6,1,,,,,,
16,,2.027841922241568,,5.783565077128863,,10,0,,,,,,
17,,2.670947554324345,,6.195306282858068,,7,1,,,,,,
17,,2.8728793655039597,,10.437689238549568,,6,0,,,,,,
16,,1.0296486453677298,,13.27408957852512,,27,0,,,,,,
16,,1.757497312769606,,7.622010272236281,,18,0,,,,,,
16,,1.895283343248585,,14.389404626267623,,19,1,,,,,,
17,,2.035367286041147,,6.7233067715916,,11,1,,,,,,
17,,2.053147894166025,,5.805673546295207,,6,0,,,,,,
15,,2.329719254270638,,10.823761117140489,,7,0,,,,,,
15,,1.7562115530004156,,0.4743272061158121,,6,0,,,,,,
16,,2.827342954327372,,1.5957824726800074,,5,1,,,,,,
18,,0.6937125121602848,,8.359390871730541,,24,0,,,,,,
18,,2.953961921722677,,18.85825422783513,,8,0,,,,,,
17,,0.9894684413187074,,14.430235596868473,,26,0,,,,,,
17,,2.1370681063433614,,1.762531390011155,,12,0,,,,,,
17,,3.03210533252155,,16.926360255617475,,6,1,,,,,,
16,,2.804363175110951,,14.64601541216362,,7,1,,,,,,
18,,0.6128025023431376,,12.218930514053064,,21,0,,,,,,
15,,2.202232939648992,,16.405859212183547,,16,0,,,,,,
16,,1.4102620381944773,,8.082196954859143,,16,0,,,,,,
15,,1.4414095429135232,,4.430021017077054,,15,0,,,,,,
15,,1.2335870210314048,,10.240467782175187,,21,1,,,,,,
16,,2.7905751470187807,,10.976835111869477,,1,0,,,,,,
15,,0.3785436345391653,,10.766527440198242,,29,0,,,,,,
18,,2.1728123218250155,,11.301475829602106,,7,0,,,,,,
15,,2.3916876827143443,,18.97409836478361,,16,1,,,,,,
18,,1.7831074672235316,,18.04491246192463,,12,0,,,,,,
18,,1.7859269858399722,,17.514340731178788,,17,1,,,,,,
18,,1.2687721230682183,,16.028336218172544,,23,1,,,,,,
17,,1.4868656515688805,,18.868562145305702,,27,1,,,,,,
15,,1.0619359966520148,,1.969892833588065,,21,1,,,,,,
16,,0.0,,5.30246522891479,,27,0,,,,,,
16,,2.1516179803357813,,9.901118913091697,,9,0,,,,,,
15,,3.5974890937641693,,16.930689862468103,,1,1,,,,,,
17,,3.812757187598897,,10.10331423045465,,1,1,,,,,,
17,,1.1767815056705988,,14.960694786831771,,26,1,,,,,,
18,,1.948327515860377,,2.7791981049783243,,13,1,,,,,,
15,,1.8080971980423568,,5.048276259531203,,15,0,,,,,,
15,,3.222140089605496,,14.635521900753448,,6,0,,,,,,
16,,0.8092601434109807,,3.294680177754481,,20,1,,,,,,
15,,1.2945928801079334,,7.027118693098535,,20,1,,,,,,
17,,1.0777476837996005,,5.2973251562714285,,23,0,,,,,,
15,,2.920181898407056,,6.997233884449569,,11,0,,,,,,
16,,0.7961429158962126,,14.166480981559406,,27,0,,,,,,
18,,1.446052351501112,,7.35694362285602,,22,0,,,,,,
16,,0.9401842567137784,,11.105266452158803,,27,0,,,,,,
16,,1.7820606670994417,,1.998637541088193,,13,1,,,,,,
18,,1.1058998695955586,,16.100353864692558,,24,0,,,,,,
16,,2.81347034515229,,7.397772512962497,,3,1,,,,,,
16,,1.65178667236737,,12.97068318066685,,25,1,,,,,,
15,,3.603507572240497,,14.507792033236653,,3,1,,,,,,
15,,1.5269602894052965,,4.193218442234008,,17,1,,,,,,
18,,3.4590447338738057,,17.693499699066997,,2,0,,,,,,
15,,3.3339700023673537,,12.32448503213906,,0,1,,,,,,
15,,1.7181817231817458,,8.57450283502963,,16,0,,,,,,
16,,3.1832324893858304,,3.646703671564391,,6,1,,,,,,
17,,0.9966476630212407,,18.846018758024133,,29,0,,,,,,
15,,2.525086321570887,,15.101364082632502,,15,1,,,,,,
17,,0.512852046329121,,4.1604912546649775,,29,0,,,,,,
15,,2.864498066852598,,6.75421549448449,,4,0,,,,,,
15,,1.733364046560005,,16.193485161761465,,18,0,,,,,,
18,,2.9868916209305363,,13.91355326430678,,6,1,,,,,,
18,,2.565368052695248,,15.315685854314488,,13,0,,,,,,
18,,3.1391893048250425,,8.824022044258648,,1,0,,,,,,
17,,3.636416567860032,,14.329525252843338,,2,1,,,,,,
16,,1.467442366638756,,7.729874457278274,,16,0,,,,,,
15,,1.7995311493172337,,4.225258338763929,,15,0,,,,,,
15,,3.1831261171881216,,12.6535406968272,,7,0,,,,,,
15,,1.441964197006561,,19.520278511975885,,17,0,,,,,,
17,,1.8815889866263615,,6.212019427906592,,14,1,,,,,,
18,,3.1326292974173744,,9.219391844250794,,6,0,,,,,,
16,,0.8142853492286524,,13.480027421397072,,26,1,,,,,,
17,,2.4777903742896354,,10.830125642449758,,8,0,,,,,,
18,,2.9713320163258232,,16.868555914180984,,5,1,,,,,,
17,,2.071972431377945,,15.234854129390316,,17,1,,,,,,
16,,1.6356867327778124,,1.1659440772471408,,17,1,,,,,,
18,,0.9062765162662464,,19.96842467847548,,24,0,,,,,,
17,,0.8090678531539729,,15.048049074389343,,25,0,,,,,,
16,,1.6838320257206556,,17.278066325882264,,23,0,,,,,,
15,,3.138784394067383,,13.023954241906928,,13,1,,,,,,
16,,1.798950340087624,,17.125702560935245,,13,0,,,,,,
15,,1.687307435197655,,2.247659498574188,,13,1,,,,,,
17,,0.9030855768578068,,6.954756711186311,,24,0,,,,,,
18,,3.137624350847544,,17.528418872089855,,3,0,,,,,,
18,,3.189217169770364,,4.033104225337844,,3,0,,,,,,
17,,1.795369078193629,,1.564841971600455,,14,0,,,,,,
18,,2.435958199527401,,15.76237879890438,,14,1,,,,,,
18,,1.6884896091579062,,16.709723112865923,,17,0,,,,,,
15,,1.8440563794665372,,3.253044363798012,,13,0,,,,,,
17,,1.3055845144947993,,17.08691965565431,,25,0,,,,,,
16,,3.545153035874012,,13.735355911943392,,0,1,,,,,,
15,,2.17234554236808,,10.40165366433168,,9,0,,,,,,
17,,0.3751478505639292,,16.6050038556277,,28,0,,,,,,
15,,1.5578704926030598,,8.384984986379315,,19,1,,,,,,
16,,2.185710840310208,,3.879879124467944,,9,0,,,,,,
16,,2.4598046717382283,,5.697053532212273,,9,0,,,,,,
17,,0.4275685065973586,,10.103280365866295,,26,0,,,,,,
16,,0.8719991150294315,,10.626615853463514,,23,1,,,,,,
15,,3.2229374986891246,,16.111616528824673,,1,1,,,,,,
16,,0.8181261027428247,,15.827054473046688,,28,1,,,,,,
15,,0.6189366143827062,,11.627331144091498,,27,1,,,,,,
15,,1.1746095143108737,,15.615709667309527,,26,1,,,,,,
16,,2.8005690841335875,,3.83546916587342,,7,0,,,,,,
17,,2.995458295719109,,1.0012905418658868,,0,0,,,,,,
18,,3.353659743298607,,17.472676452694003,,0,0,,,,,,
16,,2.7326611971495227,,1.5110898752553914,,3,0,,,,,,
15,,2.555667542727533,,4.933768594879946,,6,1,,,,,,
15,,2.378050042081803,,13.906378992487692,,8,1,,,,,,
16,,2.0607924590958486,,8.188958752546183,,15,0,,,,,,
17,,3.1152505558547765,,17.526279398310177,,4,0,,,,,,
17,,3.453790618896306,,5.959595893245391,,1,1,,,,,,
15,,0.0,,0.2374269333871859,,27,0,,,,,,
15,,1.0281836891510068,,6.013112811214882,,22,0,,,,,,
17,,1.989455195588546,,11.561500983696632,,10,1,,,,,,
18,,1.6720340583678444,,7.518767508065867,,17,0,,,,,,
16,,0.8762666604767739,,10.697455115175105,,24,1,,,,,,
15,,0.8597452884552536,,17.531962376700374,,24,1,,,,,,
15,,1.970600159244711,,18.24970108460737,,18,0,,,,,,
17,,2.268850734169383,,5.319481293082243,,12,0,,,,,,
16,,1.11944101772116,,9.242809465398016,,23,1,,,,,,
17,,2.370893096932428,,10.982880304829024,,10,0,,,,,,
16,,1.499701931968684,,18.982249137764946,,19,0,,,,,,
16,,1.8790984603853385,,19.972346383287693,,18,1,,,,,,
16,,1.699348106354839,,4.708144976830533,,16,0,,,,,,
15,,3.3675911599478865,,14.539597426916307,,4,0,,,,,,
18,,1.2878189977208636,,7.560621244663903,,12,0,,,,,,
17,,0.0,,0.1621639377242645,,29,0,,,,,,
18,,0.5764027197831978,,0.1850504487180471,,26,0,,,,,,
17,,1.9922988471433196,,9.211320151245117,,19,0,,,,,,
16,,3.043931624402609,,9.766698260086692,,0,0,,,,,,
15,,1.756186167808898,,0.4513939314688531,,9,0,,,,,,
18,,3.2537859623175915,,13.73854833548605,,7,1,,,,,,
15,,1.0933875706255465,,5.880067771899062,,23,1,,,,,,
17,,0.763471998256058,,11.197862030718987,,28,0,,,,,,
15,,2.2973555861936927,,6.018381463308375,,7,0,,,,,,
15,,1.6511561293797232,,3.342686297386144,,18,1,,,,,,
18,,2.827614868021281,,8.143474771977505,,5,1,,,,,,
16,,2.0557722559036584,,4.645467295810015,,11,1,,,,,,
15,,0.7697406121390962,,10.69601953838336,,27,1,,,,,,
16,,2.635693450834733,,3.976570605729599,,6,0,,,,,,
17,,1.9337798086138684,,10.168119532892542,,15,0,,,,,,
15,,2.7157532703177374,,3.147570297377351,,8,1,,,,,,
18,,1.325172784257977,,13.4194941897157,,20,1,,,,,,
17,,1.2450911401798577,,15.07875368882848,,24,0,,,,,,
17,,1.3339741028791137,,2.2078846849986755,,21,0,,,,,,
18,,2.622327676479096,,9.356048240746784,,9,0,,,,,,
15,,2.407284043136154,,1.4174340130974716,,9,0,,,,,,
15,,2.266160309674473,,11.963648910840048,,9,0,,,,,,
17,,1.7609996788469535,,5.288085958592907,,19,1,,,,,,
15,,0.8130174224118295,,10.552489136774156,,28,1,,,,,,
16,,2.19241453410119,,10.349220187685823,,15,1,,,,,,
18,,3.211743755038164,,18.487086923876006,,0,1,,,,,,
16,,1.2782356660108654,,10.981664451374458,,16,0,,,,,,
15,,0.9238316977083888,,11.659969594366313,,29,1,,,,,,
17,,1.3250390169983148,,8.033062515287606,,25,1,,,,,,
18,,1.6094102771441563,,18.981592063656336,,20,0,,,,,,
15,,1.2628487317952892,,15.543718188792193,,28,1,,,,,,
15,,2.2435930907680928,,5.708105806056832,,13,0,,,,,,
17,,1.5576879646413533,,16.88419171552464,,18,1,,,,,,
17,,1.1625740735001573,,8.6479272037018,,20,0,,,,,,
16,,1.6806611823420308,,16.57334287067188,,20,0,,,,,,
18,,1.599424076132399,,16.45776136587004,,16,0,,,,,,
18,,1.2738181762310288,,3.777403735257088,,13,0,,,,,,
17,,2.210289203345338,,14.022822627671538,,7,0,,,,,,
16,,1.0085719028530793,,5.812859386130622,,20,0,,,,,,
18,,0.968725634893168,,5.949853399853364,,20,0,,,,,,
17,,2.681277359272072,,5.926961537611614,,8,0,,,,,,
15,,2.4013738525578114,,14.511364951198964,,7,0,,,,,,
18,,2.376854346050859,,4.596520835850722,,12,1,,,,,,
16,,1.94767693624079,,0.0181167049218045,,16,1,,,,,,
16,,1.7797561259491266,,14.304737069652662,,18,1,,,,,,
16,,0.5575488870769554,,3.423694876702505,,27,1,,,,,,
15,,2.79540580881386,,2.089647906156693,,6,0,,,,,,
18,,1.5147637597128956,,4.750322411881203,,16,0,,,,,,
18,,3.040729612939948,,7.598010446454079,,0,0,,,,,,
15,,3.208461746184048,,9.518126549464014,,4,1,,,,,,
18,,0.621119927824666,,0.8914008142526164,,24,1,,,,,,
15,,2.7996697335356093,,19.411466652547208,,5,0,,,,,,
15,,1.3023928842500831,,14.321261068391165,,25,0,,,,,,
15,,3.482452519043289,,6.463881306486723,,1,1,,,,,,
16,,1.2523485891697117,,6.373945145707946,,26,0,,,,,,
18,,1.16974580305184,,8.970850987369188,,24,0,,,,,,
15,,2.2847914471212656,,12.52489645526066,,15,1,,,,,,
18,,1.021019253339771,,2.927461331779355,,21,0,,,,,,
16,,2.8973550040674096,,3.7785962752990474,,4,1,,,,,,
15,,3.2759034528026745,,17.18869165667102,,4,0,,,,,,
17,,2.430091199210449,,5.125098477781451,,11,1,,,,,,
16,,3.228448079477929,,7.603899959503551,,2,1,,,,,,
17,,0.2145700909687167,,17.42543701900234,,29,0,,,,,,
18,,2.024030375549312,,13.26295658799645,,15,1,,,,,,
18,,3.03416743887847,,6.834237586833767,,5,1,,,,,,
16,,1.6998253090682822,,13.673990914492416,,14,1,,,,,,
18,,2.0956481907808397,,0.3936643076282742,,14,0,,,,,,
17,,0.5242135665585334,,14.712853200227304,,28,0,,,,,,
15,,1.3026414038177534,,9.74032081032479,,15,0,,,,,,
15,,2.1371244106086893,,16.263642945689224,,19,1,,,,,,
15,,2.4222760935888,,19.092753040129367,,12,1,,,,,,
16,,2.569614181305555,,18.515770989891365,,11,0,,,,,,
18,,2.70295861751592,,18.18530086910681,,9,0,,,,,,
17,,2.3116704996467785,,10.243399118677743,,13,1,,,,,,
18,,3.384992088760673,,7.202842282778761,,1,0,,,,,,
18,,0.3907558869817938,,9.300706494613456,,28,0,,,,,,
18,,3.597766084455523,,13.797920066267215,,2,0,,,,,,
15,,2.275665113075239,,17.679955537423734,,8,0,,,,,,
17,,2.710576700770992,,4.139726060002391,,10,1,,,,,,
17,,2.5559753763709523,,18.36386316923406,,10,0,,,,,,
18,,1.027727966185627,,16.303604639397783,,24,0,,,,,,
15,,2.0956913654305778,,19.57712030356469,,21,1,,,,,,
15,,2.380839869039285,,17.605035465633744,,9,0,,,,,,
17,,0.66207873669096,,5.598746593838133,,25,0,,,,,,
15,,1.9965131156897773,,2.119118226880954,,13,1,,,,,,
15,,2.1398641508658107,,2.2448214398317723,,8,1,,,,,,
15,,1.361434707190739,,5.8244663715655225,,19,0,,,,,,
16,,0.4958590410264636,,12.283674479690784,,26,0,,,,,,
18,,1.28766735664722,,16.086406521943452,,20,0,,,,,,
17,,2.6650755516566824,,17.985006139631295,,9,1,,,,,,
17,,0.954787542101481,,12.475067687384657,,21,0,,,,,,
16,,0.0,,0.1126262549610745,,28,0,,,,,,
18,,2.3169599744650875,,3.7263355303706702,,8,0,,,,,,
17,,0.6743629436081446,,1.994524077067359,,28,1,,,,,,
15,,2.53663378226987,,7.2664895113802,,4,0,,,,,,
17,,2.3433313526833226,,10.027019872674918,,7,0,,,,,,
15,,2.2404508383745223,,0.8679435715712169,,10,0,,,,,,
16,,3.0526409582889382,,6.969559515913106,,0,0,,,,,,
15,,0.9538406849215224,,3.583593492506452,,20,1,,,,,,
17,,2.596111264562239,,12.94140332517748,,9,1,,,,,,
17,,4.0,,9.2854473864868,,0,1,,,,,,
17,,1.0823899503415932,,9.906352938678175,,25,1,,,,,,
16,,0.5282255514744685,,8.553835760669221,,29,0,,,,,,
16,,1.4627462917493628,,19.12039420973134,,21,1,,,,,,
18,,2.006721725237717,,4.294702502431265,,6,0,,,,,,
17,,0.4733008709069619,,10.333285196877489,,27,0,,,,,,
15,,2.3780489451557907,,14.72034736730672,,13,1,,,,,,
16,,3.546432808712968,,11.13688826269125,,4,1,,,,,,
17,,2.288466675256948,,18.580417714336026,,16,1,,,,,,
17,,1.3399355086329854,,7.559367112825683,,21,1,,,,,,
16,,0.8131476267952477,,9.27351611546356,,25,1,,,,,,
18,,1.5561060712293842,,1.7704463042945684,,20,0,,,,,,
16,,3.262922354666704,,12.17998222103857,,5,1,,,,,,
16,,2.179357068500431,,5.764239368962121,,15,1,,,,,,
15,,2.220050546998637,,3.206180790311377,,10,1,,,,,,
15,,2.226513595090375,,10.89062585809016,,9,1,,,,,,
18,,1.5656478476708735,,10.646205267598212,,14,0,,,,,,
17,,2.0787778990811447,,1.517432824480951,,6,1,,,,,,
16,,1.5624112622115092,,13.964309069889456,,22,0,,,,,,
18,,3.5729453198762804,,12.475443813017058,,1,1,,,,,,
15,,2.073033167181521,,3.780345654929944,,11,0,,,,,,
16,,1.2889376961826329,,9.388697243080877,,18,0,,,,,,
17,,2.5474496063949026,,14.4064583295712,,11,0,,,,,,
15,,2.037768574636005,,10.58871481082553,,15,0,,,,,,
15,,2.915898132959834,,7.909781523671404,,5,0,,,,,,
15,,2.799063885002723,,6.446769161618873,,2,0,,,,,,
18,,3.2501100112534,,12.207877332881072,,1,0,,,,,,
17,,1.8233231026458456,,18.78217396620481,,19,0,,,,,,
16,,2.992912336093737,,13.434896809549668,,4,0,,,,,,
18,,2.6317363035461985,,1.49491807272631,,10,0,,,,,,
18,,0.9326697393710618,,9.213699469642677,,25,1,,,,,,
18,,0.8722095356275656,,17.81648263021255,,24,0,,,,,,
15,,2.4515024403351484,,1.8892485160217376,,2,0,,,,,,
17,,3.4959497421090022,,19.77751424275087,,2,0,,,,,,
18,,1.0888824821778935,,18.981387872908428,,21,0,,,,,,
16,,3.9794209177543953,,1.5654896145975172,,4,1,,,,,,
17,,1.521013489971915,,18.668266408991094,,21,0,,,,,,
16,,0.7662574469888989,,7.262651805189244,,22,0,,,,,,
17,,2.471395779180272,,16.89418334151725,,10,0,,,,,,
16,,3.286585133610396,,8.36766675426543,,2,1,,,,,,
15,,2.121473442487156,,8.817102254050317,,12,1,,,,,,
18,,1.3476334931151803,,12.684861819550852,,20,0,,,,,,
16,,2.4629431182407853,,15.489548385519669,,7,0,,,,,,
17,,1.0410289006678957,,0.6757830189649727,,19,0,,,,,,
18,,2.669979035304761,,11.863119910542686,,9,1,,,,,,
18,,2.735041610764964,,3.73465988194742,,1,0,,,,,,
17,,2.742091793566248,,6.918990357264059,,3,0,,,,,,
16,,0.9842942952193188,,6.95937332310433,,17,0,,,,,,
15,,1.4547228982036302,,9.381206804423073,,18,0,,,,,,
15,,3.1585923238952263,,6.682728237523468,,3,0,,,,,,
16,,1.0674108498772592,,2.147222369013355,,19,0,,,,,,
18,,0.5694198849254213,,2.912574770509029,,25,0,,,,,,
18,,1.934761727404891,,0.6687597112219534,,8,0,,,,,,
18,,1.8491038760645369,,9.404981706575086,,15,0,,,,,,
18,,0.825019641346986,,19.08895389705977,,25,0,,,,,,
16,,2.913898458953871,,2.313504472962331,,5,1,,,,,,
18,,1.1645391660958937,,18.92528986006164,,24,1,,,,,,
17,,2.928219390714798,,14.667230294641872,,3,1,,,,,,
18,,2.6523548127186087,,12.749976058683265,,8,1,,,,,,
15,,0.7093533742145925,,12.905555106471258,,26,0,,,,,,
18,,2.5094912303073182,,16.53455296792564,,12,0,,,,,,
16,,1.979379413769687,,2.1383972875964274,,8,1,,,,,,
15,,2.956254523615616,,10.095086471310834,,5,0,,,,,,
16,,1.1919290455522094,,13.941822765215171,,20,0,,,,,,
16,,1.810037822647263,,11.736408901471274,,18,0,,,,,,
15,,2.539112848520151,,16.655581420465893,,13,0,,,,,,
16,,1.3956306751141432,,1.44543418022703,,20,1,,,,,,
16,,2.000084011141924,,13.81402078998332,,14,0,,,,,,
18,,3.4555094110343934,,10.680554607694354,,2,1,,,,,,
17,,3.279149727025028,,7.583217279598868,,4,0,,,,,,
16,,1.142332879526157,,6.8054996446806175,,20,0,,,,,,
16,,1.8032967626292096,,12.416652655483858,,17,0,,,,,,
16,,2.1400138778043982,,17.819907492885296,,13,0,,,,,,
20,2,0.0,5,,1,,,1,1,,,,
19,11,2.7666666666666666,1,,1,,,1,1,,,,
19,5,0.0,5,,1,,,1,1,,,,
20,15,2.5828571428571427,2,,1,,,1,1,,,,
45,3,2.5333333333333337,1,,0,,,1,0,,,,
50,17,2.335714285714286,1,,0,,,12,0,,,,
18,12,2.7645000000000004,1,,1,,,1,1,,,,
22,11,0.0,4,,1,,,1,1,,,,
21,10,2.8017857142857143,3,,1,,,1,0,,,,
18,10,2.4899999999999998,1,,1,,,1,1,,,,
18,14,2.6533333333333333,1,,1,,,1,1,,,,
18,12,2.642857142857143,1,,1,,,1,1,,,,
19,16,0.0,2,,1,,,1,1,,,,
21,11,2.157142857142857,1,,1,,,16,1,,,,
18,6,2.525,1,,1,,,1,1,,,,
20,15,1.3199999999999998,1,,1,,,1,1,,,,
18,10,2.3,1,,1,,,1,1,,,,
18,12,2.785125,2,,1,,,1,1,,,,
20,8,2.475,1,,1,,,1,1,,,,
18,16,2.5166666666666666,1,,1,,,1,1,,,,
21,2,0.0,3,,1,,,1,0,,,,
20,13,2.28625,4,,1,,,1,1,,,,
18,12,2.5714285714285716,4,,1,,,1,1,,,,
19,14,2.5660714285714286,4,,1,,,1,1,,,,
19,12,2.7410952380952383,1,,1,,,1,0,,,,
18,10,2.2600000000000002,1,,1,,,1,1,,,,
21,10,2.4660714285714285,2,,1,,,1,1,,,,
18,6,2.5666666666666664,1,,1,,,1,1,,,,
20,9,2.4333333333333336,1,,1,,,1,1,,,,
19,12,2.665,2,,1,,,1,1,,,,
21,4,2.242857142857143,1,,1,,,14,0,,,,
20,5,2.6233333333333335,1,,1,,,1,1,,,,
18,9,2.4833333333333334,1,,1,,,1,0,,,,
19,3,2.7041666666666666,1,,0,,,1,1,,,,
34,17,2.5828571428571427,1,,0,,,1,0,,,,
37,1,1.0,1,,1,,,1,0,,,,
43,7,0.0,1,,1,,,8,1,,,,
55,9,2.2,1,,1,,,1,0,,,,
39,17,2.2600000000000002,1,,0,,,1,1,,,,
20,8,2.3666666666666663,1,,1,,,14,0,,,,
18,15,1.275,5,,1,,,1,0,,,,
22,9,3.06,2,,1,,,1,1,,,,
22,12,2.8270857142857144,6,,1,,,1,1,,,,
20,15,2.68,1,,1,,,1,0,,,,
29,17,0.0,1,,0,,,1,0,,,,
24,17,2.5833333333333335,1,,0,,,1,0,,,,
18,10,2.486666666666667,2,,1,,,1,1,,,,
22,12,2.728809523809524,6,,1,,,1,1,,,,
21,3,2.4785714285714286,1,,0,,,14,0,,,,
19,10,2.5166666666666666,1,,1,,,1,0,,,,
24,11,2.783333333333333,1,,1,,,1,0,,,,
19,12,2.3666666666666667,1,,1,,,1,1,,,,
20,15,2.5,1,,1,,,1,1,,,,
19,8,3.051428571428571,3,,1,,,1,0,,,,
27,17,2.16,1,,0,,,1,0,,,,
18,12,2.6639444444444442,1,,1,,,1,1,,,,
39,11,0.0,1,,1,,,3,0,,,,
27,8,2.59,1,,1,,,15,1,,,,
18,12,2.987,1,,1,,,1,1,,,,
18,2,0.0,3,,1,,,1,1,,,,
18,12,2.5354761904761904,2,,1,,,1,0,,,,
21,10,2.4,1,,1,,,14,0,,,,
19,2,0.0,3,,1,,,1,1,,,,
19,5,2.1399999999999997,1,,1,,,1,1,,,,
24,5,0.0,1,,1,,,1,0,,,,
29,12,2.29,1,,1,,,12,1,,,,
19,2,0.0,3,,1,,,1,1,,,,
23,4,2.5,1,,1,,,14,1,,,,
19,9,2.195,3,,1,,,1,0,,,,
26,11,2.2800000000000002,1,,1,,,1,0,,,,
18,9,0.0,1,,1,,,1,0,,,,
24,12,2.5725000000000002,1,,1,,,1,0,,,,
19,2,0.0,1,,1,,,1,1,,,,
18,11,2.3666666666666663,4,,1,,,1,1,,,,
18,15,2.466666666666667,2,,1,,,1,1,,,,
18,9,2.119047619047619,3,,1,,,1,1,,,,
21,11,2.15,4,,1,,,1,1,,,,
19,15,2.7,4,,1,,,1,1,,,,
22,12,2.98984126984127,4,,1,,,1,0,,,,
33,3,2.3666666666666663,1,,0,,,1,0,,,,
20,16,2.44,6,,1,,,1,1,,,,
35,17,0.0,1,,0,,,2,1,,,,
24,4,2.546666666666667,1,,1,,,4,0,,,,
18,11,2.3333333333333335,1,,1,,,1,0,,,,
33,3,2.2,1,,0,,,1,1,,,,
22,12,2.616,1,,1,,,1,1,,,,
25,14,2.21,1,,1,,,1,0,,,,
20,5,2.1866666666666665,1,,1,,,1,1,,,,
23,9,2.7800000000000002,6,,1,,,1,1,,,,
18,7,1.0,2,,1,,,1,1,,,,
24,12,0.0,1,,1,,,1,0,,,,
21,15,2.75,2,,1,,,1,1,,,,
26,8,1.2,1,,1,,,1,0,,,,
39,16,1.2666666666666666,1,,1,,,8,0,,,,
44,3,2.4208333333333334,1,,0,,,1,0,,,,
19,7,2.725,1,,1,,,1,1,,,,
18,15,2.7,5,,1,,,1,1,,,,
18,12,2.822777777777778,5,,1,,,1,1,,,,
19,6,2.8,1,,1,,,1,1,,,,
19,12,1.1960000000000002,4,,1,,,1,1,,,,
21,6,2.6275,1,,1,,,16,0,,,,
20,2,0.0,4,,1,,,1,1,,,,
36,3,0.0,1,,0,,,1,1,,,,
43,4,2.886234817813765,1,,1,,,9,0,,,,
19,16,0.0,1,,1,,,1,1,,,,
20,5,2.5272727272727273,1,,1,,,1,0,,,,
19,10,0.0,2,,1,,,1,1,,,,
20,6,2.745,1,,1,,,1,1,,,,
20,12,2.5566666666666666,5,,1,,,1,1,,,,
20,16,2.4666666666666663,2,,1,,,1,1,,,,
18,10,2.8857142857142857,1,,1,,,1,1,,,,
18,9,2.4,2,,1,,,1,1,,,,
19,6,2.62,1,,1,,,1,1,,,,
18,15,2.5238095238095237,3,,1,,,1,1,,,,
18,12,2.503333333333333,2,,1,,,1,1,,,,
20,12,2.461666666666667,1,,1,,,1,0,,,,
20,10,2.075,1,,1,,,1,1,,,,
20,9,2.1,1,,1,,,1,0,,,,
18,6,2.4542857142857146,2,,1,,,1,0,,,,
18,9,2.66,1,,1,,,1,0,,,,
21,11,2.2,1,,1,,,1,1,,,,
19,9,2.205,2,,1,,,1,1,,,,
19,2,0.0,1,,1,,,1,0,,,,
19,14,2.7,1,,1,,,1,0,,,,
19,6,2.6366666666666667,1,,1,,,1,1,,,,
19,13,1.21,6,,1,,,1,1,,,,
20,6,2.7944444444444447,1,,1,,,14,1,,,,
18,16,2.62,1,,1,,,1,1,,,,
18,10,2.6666666666666665,3,,1,,,1,1,,,,
19,12,2.847825396825397,6,,1,,,1,1,,,,
18,12,2.6980357142857145,3,,1,,,1,1,,,,
18,5,2.5333333333333337,2,,1,,,1,1,,,,
19,9,2.7,4,,1,,,1,1,,,,
19,12,1.4,6,,1,,,1,1,,,,
20,10,2.338095238095238,1,,1,,,1,0,,,,
19,14,2.45,1,,1,,,1,0,,,,
20,14,2.37,1,,1,,,1,1,,,,
18,15,2.966666666666667,1,,1,,,1,0,,,,
20,12,2.608085714285714,2,,1,,,1,0,,,,
18,12,3.47125,1,,1,,,1,0,,,,
19,12,2.533333333333333,5,,1,,,1,1,,,,
19,15,2.4666666666666663,6,,1,,,1,1,,,,
22,9,0.0,1,,1,,,1,1,,,,
19,10,2.2833333333333337,3,,1,,,1,1,,,,
19,12,2.5936250000000003,3,,1,,,1,1,,,,
19,16,2.2800000000000002,5,,1,,,1,1,,,,
19,11,0.0,4,,1,,,1,1,,,,
20,11,2.2866666666666666,1,,1,,,1,1,,,,
18,9,2.7541666666666664,1,,1,,,1,0,,,,
20,12,2.8041904761904766,1,,1,,,1,0,,,,
18,2,0.0,1,,1,,,1,1,,,,
19,6,2.58,1,,1,,,1,0,,,,
18,16,2.316666666666667,1,,1,,,1,1,,,,
18,16,2.513333333333333,1,,1,,,1,1,,,,
21,16,2.2666666666666666,1,,1,,,1,1,,,,
19,16,2.35,1,,1,,,1,0,,,,
18,9,2.2399999999999998,1,,1,,,1,0,,,,
18,10,2.4107142857142856,2,,1,,,1,1,,,,
20,10,2.2833333333333337,3,,1,,,1,1,,,,
24,3,2.3600000000000003,1,,0,,,1,0,,,,
19,14,2.6166666666666663,1,,1,,,1,0,,,,
